assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2004-03-15,0,0,True,True,None,None,0,0,0,500033,None,,0,0,0,0,0.0,603,257,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manuel Ángel,0.0,609,259,0,0,0,False,0.0,601,254,636,False,0.0,596,252,Manuel Ángel,0,,None,50,310,185,p500033,0,0,None,0,,500033.jpg,0.0,609,259,False,-1,None,0.0,"[{'offset': 0, 'projected_percent': '-10.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-61.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-112.1', 'likelihood': -5}]",0,0,200,False,0,0,,[],Morán Ibáñez,0.0,640,279,False,None,0,0,a,0,10,54,2026-09-01,0.0,578,242,0,341,4,144,2,0.0,0.0,Ángel,0
0,2001-03-19,0,23,True,True,None,None,1,1.0,11,442299,None,,0,0,0,0,3.3,293,103,12,12.0,None,,0,2,2.7,2.7,0,0.00,0.0,0.00,0.0,0.00,1.28,1.28,0.0,David,2.7,122,42,0,0.0,0,False,2.2,318,115,650,False,18.6,265,108,,90,,None,45,479,117,p442299,0,0,None,0,,442299.jpg,8.0,8,4,False,17,None,0.4,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.9', 'likelihood': 1}]",3,0,14,False,0,0.0,,[],Affengruber,0.0,546,188,False,None,1,1.0,a,1,10,54,2026-09-01,0.0,431,180,8,3146,268,671,49,0.6,1.8,Affengruber,0
0,2003-06-30,0,10,True,True,100,100,0,0.0,1,490094,None,,0,0,0,0,0.2,372,184,9,11.57,None,,0,3,0.4,0.4,1,0.01,0.01,0.11,0.14,0.10,0.52,0.67,0.13,Tim,0.4,355,167,0,0.0,0,False,0.3,378,175,240,False,3.0,358,163,,70,,2026-08-15T20:00:06.878792Z,50,300,179,p490094,0,0,None,0,,490094.jpg,0.7,406,193,False,-5,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-34.4', 'likelihood': -2}]",5,0,241,False,0,0.0,,[],Iroegbunam,0.0,579,240,False,None,0,0.0,a,3,11,88,2026-09-01,0.0,571,238,2,1050,12,1044,30,0.1,0.4,Iroegbunam,1
0,1995-06-11,0,0,True,True,None,None,0,0,0,167825,None,,0,0,0,0,0.0,398,16,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dillon,0.0,432,36,0,0,0,False,0.0,409,35,273,False,0.0,405,35,,0,,None,40,598,60,p167825,0,0,None,0,,167825.jpg,0.0,432,36,False,-18,None,-23.3,"[{'offset': 0, 'projected_percent': '-23.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-25.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-27.4', 'likelihood': -2}]",0,0,241,False,0,0,,[],Phillips,1.4,153,23,False,None,0,0,a,0,11,88,2025-07-01,0.0,338,12,0,26601,476,35345,462,0.0,0.0,Phillips,0
0,1993-03-10,0,0,True,True,0,0,0,0,0,105666,None,,0,0,0,0,0.0,459,37,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,488,54,0,0,0,False,0.0,468,54,274,False,0.0,463,54,,0,Arm injury - Unknown return date,2026-08-08T19:00:05.601633Z,45,436,27,p105666,0,0,None,0,,105666.jpg,0.0,488,54,False,-6,None,-92.5,"[{'offset': 0, 'projected_percent': '-93.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-98.5', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-103.1', 'likelihood': -5}]",0,0,241,False,0,0,,[],Butland,0.1,466,53,False,None,0,0,i,0,11,88,2026-07-02,0.0,408,33,0,595,26,4676,63,0.0,0.0,Butland,0
0,2002-05-09,0,0,False,True,0,0,0,0,0,494950,None,,0,0,0,0,0.0,417,26,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,450,46,0,0,0,False,0.0,428,45,275,False,0.0,423,45,,0,Has joined Grimsby Town on loan for the rest of the season,2026-07-29T13:00:27.959925Z,40,627,70,p494950,0,0,None,0,,494950.jpg,0.0,450,46,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Cartwright,0.0,623,72,False,None,0,0,u,0,11,88,2020-07-01,0.0,357,22,0,0,0,306,4,0.0,0.0,Cartwright,0
0,2003-02-13,0,0,False,True,0,0,0,0,0,444307,None,,0,0,0,0,0.0,411,23,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Thimothée,0.0,444,43,0,0,0,False,0.0,422,42,276,False,0.0,417,42,,0,Has joined Colchester United on loan for the rest of the season,2026-08-17T13:50:27.125537Z,40,617,67,p444307,0,0,None,0,,444307.jpg,0.0,444,43,False,-1,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,73,False,0,0,,[],Lo-Tutala,0.0,558,63,False,None,0,0,u,0,11,88,2023-07-01,0.0,351,19,0,0,0,1013,19,0.0,0.0,Lo-Tutala,0
0,1992-10-20,1,71,True,True,None,None,3,0.62,50,108416,None,,0,0,1,-1,1.1,332,122,59,12.15,None,,0,2,5.2,5.2,1,0.00,0.0,0.05,0.01,0.05,7.33,1.51,0.01,John,5.2,31,12,4,0.82,0,False,10.7,164,62,277,False,96.8,48,19,,437,,None,41,582,160,p108416,0,0,None,0,,108416.jpg,5.2,48,18,False,-466,None,28.2,"[{'offset': 0, 'projected_percent': '26.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '20.1', 'likelihood': 2}, {'offset': 2, 'projected_percent': '13.7', 'likelihood': 1}]",13,0,104,False,0,0.0,,[],Egan,7.1,54,20,False,None,5,1.03,a,9,11,88,2025-02-03,8.0,236,82,26,731479,8320,191102,4181,1.3,6.3,Egan,1
0,2003-10-16,0,0,True,True,0,0,0,0,0,501902,None,,0,0,-1,1,0.0,383,143,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,418,149,0,0,0,False,0.0,395,144,278,False,0.0,391,145,,0,Groin injury - Unknown return date,2026-08-02T09:00:11.030017Z,39,662,216,p501902,0,0,None,0,,501902.jpg,0.0,418,149,False,-26,None,0.8,"[{'offset': 0, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Hughes,0.2,349,131,False,None,0,0,i,0,11,88,2024-08-16,0.0,323,124,0,16254,465,11281,314,0.0,0.0,Hughes,0
0,1993-11-09,2,79,True,True,100,100,3,0.64,21,146426,None,,0,0,2,-2,3.0,295,105,27,5.74,None,,1,2,5.4,5.4,1,0.01,0.0,0.67,0.14,0.66,6.42,1.37,0.14,Semi,5.4,27,9,4,0.85,1,False,12.0,143,53,279,False,76.2,81,35,,423,,2026-08-22T17:30:07.668197Z,42,581,159,p146426,0,0,None,0,,146426.jpg,5.4,44,15,False,-914,None,74.2,"[{'offset': 0, 'projected_percent': '70.7', 'likelihood': 3}, {'offset': 1, 'projected_percent': '58.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '45.7', 'likelihood': 3}]",16,0,157,False,0,0.0,,[],Ajayi,14.3,28,9,False,None,5,1.06,a,6,11,88,2025-07-01,41.0,96,22,27,1324862,13477,258652,8150,1.3,6.4,Ajayi,1
0,1995-10-15,0,49,True,True,100,100,2,0.52,7,193278,None,,0,0,0,0,27.1,168,53,10,2.59,None,,0,2,2.8,2.8,1,0.06,0.02,0.19,0.05,0.13,6.21,1.61,0.03,Lewie,2.8,111,39,4,1.03,0,False,5.0,258,97,280,False,17.4,269,109,,348,,2026-08-29T16:30:08.151841Z,40,602,167,p193278,0,0,None,0,,193278.jpg,2.8,155,61,False,5,None,0.3,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.4', 'likelihood': 1}]",11,0,241,False,0,0.0,,[],Coyle,0.7,222,86,False,None,5,1.29,a,3,11,88,2020-08-07,5.0,267,96,14,26133,561,24113,305,0.7,3.5,Coyle,1
0,2001-12-08,0,8,False,True,0,0,0,0.0,5,433590,None,,0,0,0,0,0.4,359,135,6,8.31,None,,0,2,0.0,0.0,0,0.00,0.0,0.05,0.07,0.05,0.87,1.2,0.07,Cody,0.4,333,116,0,0.0,0,False,0.8,358,130,281,False,6.4,325,124,,65,Has joined Genoa permanently,2026-09-02T16:09:06.479140Z,40,614,175,p433590,0,0,None,0,,433590.jpg,1.0,297,105,False,-4,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",4,0,241,False,0,0.0,,[],Drameh,0.0,502,177,False,None,0,0.0,u,1,11,88,2024-07-23,1.0,316,118,2,2118,0,4304,51,0.1,0.5,Drameh,0
1,2000-01-26,2,94,True,True,None,None,3,0.61,19,232351,3,,0,0,0,0,93.7,29,3,24,4.86,1,,0,2,4.8,4.8,0,0.43,0.09,0.45,0.09,0.02,7.32,1.48,0.0,Ryan,4.8,40,17,4,0.81,0,False,17.1,73,18,282,False,70.6,91,39,,444,,None,40,610,174,p232351,0,0,None,0,,232351.jpg,4.8,57,24,False,16,None,65.2,"[{'offset': 0, 'projected_percent': '65.3', 'likelihood': 3}, {'offset': 1, 'projected_percent': '65.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '65.7', 'likelihood': 3}]",13,0,241,False,0,0.0,,[],Giles,2.9,107,41,False,None,5,1.01,a,5,11,88,2024-06-27,6.0,250,87,24,264916,8099,54130,1839,1.2,6.0,Giles,1
0,2001-06-03,0,0,False,True,0,0,0,0,0,449428,None,,0,0,0,0,0.0,412,153,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matty,0.0,445,157,0,0,0,False,0.0,423,153,283,False,0.0,418,153,,0,Has joined Newport County on loan until January,2026-08-02T09:00:11.038361Z,40,618,177,p449428,0,0,None,0,,449428.jpg,0.0,445,157,False,-1,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Jacob,0.0,617,209,False,None,0,0,u,0,11,88,2019-07-01,0.0,352,134,0,114,0,663,6,0.0,0.0,Jacob,0
0,None,0,0,True,True,None,None,0,0,0,661800,None,,0,0,0,0,0.0,441,177,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cathal,0.0,473,180,0,0,0,False,0.0,452,177,284,False,0.0,447,177,,0,,None,40,656,210,p661800,0,0,None,0,,661800.jpg,0.0,473,180,False,-7,None,0.4,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",0,0,None,False,0,0,,[],McCarthy,0.1,426,154,False,None,0,0,a,0,11,88,None,0.0,384,161,0,4633,99,4213,61,0.0,0.0,McCarthy,0
0,1995-04-27,0,3,True,True,100,100,0,0.0,2,160817,None,,0,0,0,0,0.0,397,146,2,6.92,None,,0,2,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.96,3.32,0.0,Paddy,0.2,378,133,0,0.0,0,False,0.4,368,133,285,False,4.2,344,131,,26,,2026-09-09T13:30:08.327907Z,40,597,164,p160817,0,0,None,0,,160817.jpg,1.0,295,103,False,-4,None,-30.4,"[{'offset': 0, 'projected_percent': '-31.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-36.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.5', 'likelihood': -3}]",1,0,242,False,0,0.0,,[],McNair,0.1,396,148,False,None,0,0.0,a,0,11,88,2026-01-28,0.0,337,127,1,3004,51,4347,38,0.0,0.2,McNair,0
2,2002-06-01,2,113,True,True,None,None,3,0.69,14,540324,2,,0,0,1,-1,38.4,133,84,44,10.05,2,,1,3,6.2,6.2,4,0.26,0.06,0.88,0.2,0.62,6.50,1.48,0.14,Mohamed,6.2,13,4,3,0.69,2,False,22.2,41,30,286,False,124.8,14,9,,394,,None,51,239,150,p540324,0,0,None,0,,540324.jpg,6.2,25,12,False,1872,None,19.2,"[{'offset': 0, 'projected_percent': '26.3', 'likelihood': 2}, {'offset': 1, 'projected_percent': '51.9', 'likelihood': 3}, {'offset': 2, 'projected_percent': '77.5', 'likelihood': 3}]",14,0,3,False,0,0.0,,[],Belloumi,4.4,78,27,False,None,5,1.14,a,16,11,88,2024-08-30,59.0,59,39,31,441977,12041,64732,4694,1.2,6.1,Belloumi,1
0,1999-09-27,0,26,False,True,0,0,0,0.0,2,232905,None,,0,0,0,0,1.1,334,168,4,7.2,None,,0,3,0.0,0.0,0,0.00,0.0,0.58,1.04,0.58,0.87,1.57,1.04,Liam,1.2,251,115,0,0.0,1,False,5.2,256,113,287,False,36.0,201,83,,50,Has joined Birmingham on loan for the rest of the season,2026-09-02T15:36:41.038103Z,50,275,169,p232905,0,0,None,0,,232905.jpg,3.0,137,57,False,-12,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",1,0,39,False,0,0.0,,[],Millar,0.0,531,215,False,None,0,0.0,u,1,11,88,2024-08-09,15.0,186,95,6,3178,0,7274,54,0.2,1.2,Millar,1
0,1997-10-10,0,0,True,True,None,None,0,0,0,171270,None,,0,0,0,0,0.0,463,193,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kieran,0.0,491,201,0,0,0,False,0.0,471,188,288,False,0.0,466,186,,0,,None,45,445,258,p171270,0,0,None,0,,171270.jpg,0.0,491,201,False,-52,None,-69.4,"[{'offset': 0, 'projected_percent': '-76.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-100.3', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-124.4', 'likelihood': -5}]",0,0,241,False,0,0,,[],Dowell,0.3,287,97,False,None,0,0,a,0,11,88,2026-01-23,0.0,412,165,0,11873,116,19910,327,0.0,0.0,Dowell,0
0,1994-01-20,0,17,True,True,100,100,1,0.44,9,101282,None,,-1,1,-1,1,2.8,302,155,21,9.31,None,,0,3,0.6,0.6,0,0.12,0.05,0.12,0.05,0.00,3.64,1.61,0.0,Matt,0.6,298,139,4,1.77,0,False,3.2,294,131,289,False,30.0,224,88,,203,,2026-08-29T15:00:08.569326Z,44,550,290,p101282,0,0,None,0,,101282.jpg,1.0,303,135,False,-30,None,0.1,"[{'offset': 0, 'projected_percent': '-0.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.8', 'likelihood': -1}]",4,0,241,False,0,0.0,,[],Crooks,0.5,254,84,False,None,3,1.33,a,8,11,88,2025-01-10,0.0,386,158,3,20074,715,37066,837,0.1,0.7,Crooks,3
1,1999-09-11,0,67,True,True,None,None,3,0.62,9,243413,1,,0,0,0,0,61.3,65,51,33,6.8,None,,0,3,3.0,3.0,2,0.58,0.12,0.79,0.16,0.21,7.33,1.51,0.04,Regan,3.0,99,43,4,0.82,0,False,13.7,117,59,290,False,58.0,129,42,,437,,None,45,467,261,p243413,0,0,None,0,,243413.jpg,3.0,129,54,False,-1079,None,74.8,"[{'offset': 0, 'projected_percent': '70.7', 'likelihood': 3}, {'offset': 1, 'projected_percent': '56.0', 'likelihood': 3}, {'offset': 2, 'projected_percent': '41.2', 'likelihood': 3}]",15,0,241,False,0,0.0,,[],Slater,5.4,72,25,False,None,5,1.03,a,9,11,88,2022-01-27,17.0,170,88,15,486089,3156,248442,7443,0.7,3.3,Slater,1
0,2002-02-15,0,0,True,True,0,0,0,0,0,465525,None,,0,0,0,0,0.0,481,196,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eliot,0.0,507,204,0,0,0,False,0.0,487,191,291,False,0.0,482,189,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.532635Z,45,485,263,p465525,0,0,None,0,,465525.jpg,0.0,507,204,False,-1,None,-12.0,"[{'offset': 0, 'projected_percent': '-14.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-25.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.9', 'likelihood': -2}]",0,0,21,False,0,0,,[],Matazo,0.0,630,271,False,None,0,0,i,0,11,88,2025-01-23,0.0,434,168,0,356,5,449,11,0.0,0.0,Matazo,0
0,1999-06-25,0,0,True,True,None,None,0,0,0,208481,None,,0,0,-1,1,0.0,543,225,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdülkadir,0.0,564,231,0,0,0,False,0.0,550,221,292,False,0.0,546,220,,0,,None,49,360,216,p208481,0,0,None,0,,208481.jpg,0.0,564,231,False,-3,None,0.0,"[{'offset': 0, 'projected_percent': '-3.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-29.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-54.5', 'likelihood': -3}]",0,0,219,False,0,0,,[],Ömür,0.0,576,238,False,None,0,0,a,0,11,88,2024-02-01,0.0,505,199,0,1138,20,1509,28,0.0,0.0,Ömür,0
0,2003-07-21,0,0,False,True,0,0,0,0,0,490161,None,,0,0,0,0,0.0,597,254,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abu,0.0,603,256,0,0,0,False,0.0,595,251,293,False,0.0,590,249,,0,Has joined Portsmouth permanently,2026-08-12T14:08:23.542043Z,50,301,180,p490161,0,0,None,0,,490161.jpg,0.0,603,256,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Kamara,0.0,651,288,False,None,0,0,u,0,11,88,2024-08-30,0.0,572,239,0,0,0,364,2,0.0,0.0,Kamara,0
0,2004-04-20,0,0,True,True,100,100,0,0,0,553783,None,,0,0,0,0,0.0,500,201,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Óscar,0.0,525,209,0,0,0,False,0.0,505,196,294,False,0.0,500,194,,0,,2026-08-04T18:30:11.016909Z,45,510,268,p553783,0,0,None,0,,553783.jpg,0.0,525,209,False,-17,None,-6.8,"[{'offset': 0, 'projected_percent': '-13.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-39.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-64.4', 'likelihood': -3}]",0,0,62,False,0,0,,[],Zambrano,0.1,427,162,False,None,0,0,a,0,11,88,2026-07-21,0.0,456,173,0,3763,34,6410,81,0.0,0.0,Zambrano,0
2,1996-06-04,0,56,True,True,None,None,3,0.61,9,169432,None,,0,0,0,0,56.5,76,5,22,4.49,None,,0,4,2.8,2.8,2,0.13,0.03,1.28,0.26,1.15,7.20,1.47,0.23,Oli,2.8,116,11,4,0.82,0,False,19.4,58,10,295,False,44.2,171,14,,441,,None,55,127,33,p169432,0,0,1,0,,169432.jpg,2.8,165,17,False,-347,None,29.1,"[{'offset': 0, 'projected_percent': '27.7', 'likelihood': 2}, {'offset': 1, 'projected_percent': '23.0', 'likelihood': 2}, {'offset': 2, 'projected_percent': '18.2', 'likelihood': 1}]",10,0,243,False,0,0.0,,[],McBurnie,2.0,127,20,False,None,5,1.02,a,3,11,88,2025-08-06,94.0,24,9,14,183000,2014,138974,3627,0.5,2.5,McBurnie,2
0,1996-01-13,0,0,False,True,0,0,0,0,0,213292,None,,0,0,0,0,0.0,577,246,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,589,250,0,0,0,False,0.0,578,243,296,False,0.0,573,241,,0,Has joined Omonoia FC permanently,2026-09-11T14:42:38.120231Z,50,262,164,p213292,0,0,None,0,,213292.jpg,0.0,589,250,False,-6,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,157,False,0,0,,[],Akintola,0.0,552,228,False,None,0,0,u,0,11,88,2025-08-15,0.0,549,228,0,2704,0,4669,56,0.0,0.0,Akintola,0
0,2004-02-18,0,0,True,True,0,0,0,0,0,470294,None,,0,0,0,0,0.0,482,197,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Darko,0.0,508,205,0,0,0,False,0.0,488,192,297,False,0.0,483,190,,0,Thigh injury - Unknown return date,2026-08-04T18:30:11.027155Z,45,486,264,p470294,0,0,None,0,,470294.jpg,0.0,508,205,False,0,None,-93.0,"[{'offset': 0, 'projected_percent': '-93.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-93.0', 'likelihood': -3}]",0,0,241,False,0,0,,[],Gyabi,0.0,574,237,False,None,0,0,i,0,11,88,2025-09-01,0.0,435,169,0,393,4,1492,24,0.0,0.0,Gyabi,0
0,2002-06-15,0,0,False,True,0,0,0,0,0,500957,None,,0,0,0,0,0.0,489,52,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enis,0.0,514,53,0,0,0,False,0.0,494,49,298,False,0.0,489,46,,0,Has joined Konyaspor permanently,2026-08-17T13:50:27.145733Z,45,497,68,p500957,0,0,None,0,,500957.jpg,0.0,514,53,False,-27,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,219,False,0,0,,[],Destan,0.2,342,54,False,None,0,0,u,0,11,88,2025-08-01,0.0,445,45,0,0,0,21197,244,0.0,0.0,Destan,0
0,2003-08-04,0,0,False,True,0,0,0,0,0,534392,None,,0,0,0,0,0.0,495,53,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mason,0.0,520,54,0,0,0,False,0.0,500,50,299,False,0.0,495,47,,0,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-03T14:05:20.234842Z,45,504,69,p534392,0,0,None,0,,534392.jpg,0.0,520,54,False,-4,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Burstow,0.0,525,71,False,None,0,0,u,0,11,88,2024-08-16,0.0,451,46,0,0,0,2899,49,0.0,0.0,Burstow,0
0,2002-05-04,0,5,True,True,100,100,0,0.0,0,462635,None,,0,0,0,0,0.0,590,250,1,12.86,None,,0,3,0.2,0.2,1,0.02,0.26,0.11,1.42,0.09,0.06,0.77,1.16,Joe,0.2,402,188,0,0.0,0,False,0.0,589,247,340,False,0.0,584,245,,7,,2026-08-17T21:30:07.799839Z,50,288,173,p462635,0,0,None,0,,462635.jpg,1.0,348,157,False,4,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",1,0,241,False,0,0.0,,[],Gelhardt,0.0,600,253,False,None,0,0.0,a,0,11,88,2026-08-15,0.0,563,233,1,630,20,928,21,0.0,0.2,Gelhardt,0
0,1995-09-18,0,3,True,True,75,75,0,0.0,0,169359,None,,0,0,0,0,0.0,399,147,0,0.0,None,,0,2,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.07,1.26,0.0,Matt,0.2,379,134,0,0.0,0,False,0.0,410,147,556,False,0.4,383,141,,5,Ankle injury - 75% chance of playing,2026-09-17T14:00:26.419938Z,40,599,165,p169359,0,0,None,0,,169359.jpg,1.0,296,104,False,-196,None,-54.7,"[{'offset': 0, 'projected_percent': '-57.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-65.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-74.6', 'likelihood': -3}]",1,0,241,False,0,0.0,,[],Targett,1.7,138,55,False,None,0,0.0,d,0,11,88,2026-07-23,0.0,339,128,1,24743,19,79089,1813,0.0,0.2,Targett,0
0,1995-05-10,0,6,True,True,0,0,0,0.0,2,445028,None,,0,0,0,0,13.4,227,122,3,6.0,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,1.09,2.18,0.0,Hidemasa,0.2,400,187,0,0.0,0,False,2.4,312,142,563,False,11.0,293,123,,45,Calf injury - Expected back 11 Oct,2026-09-09T14:00:08.474217Z,50,284,171,p445028,0,0,None,0,,445028.jpg,1.0,346,156,False,-9,None,-74.5,"[{'offset': 0, 'projected_percent': '-82.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-112.0', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-141.3', 'likelihood': -5}]",1,0,108,False,0,0.0,,[],Morita,0.0,582,242,False,None,1,2.0,i,0,11,88,2026-07-24,0.0,560,232,1,706,3,1624,28,0.0,0.2,Morita,0
