name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Igor Thiago Nascimento Rodrigues,FWD,Brentford,2.0,0,0,9,0,3,1.4,6,106,0.01,0.51,0.50,1.71,22,1,0,6.0,16.0,2026-09-05T14:00:00Z,90,False,20,0,0,0,2,0,3,0,1462107,1,1,1,1,43.0,2,-240730,72058,312788,80,True,0
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0,0.0,0,266,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,335,0,0,3,2,0.0,0,-58,24,82,50,True,0
Conor Bradley,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,360,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,1036,0,0,2,0,0.0,0,-104,114,218,50,False,0
Oscar Bobb,MID,Fulham,2.0,0,0,17,0,0,58.8,4,264,0.65,0.97,0.32,1.97,24,3,0,12.3,11.2,2026-09-05T14:00:00Z,78,False,8,0,0,0,4,0,3,0,34364,1,0,3,2,53.0,2,-1360,4635,5995,55,True,0
Ollie Watkins,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,55,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,433685,0,0,0,0,0.0,0,-305129,4250,309379,78,False,0
Malick Yalcouyé,MID,Brighton,4.0,0,0,16,0,2,24.4,5,605,0.09,0.14,0.05,2.49,23,1,0,5.3,8.2,2026-09-05T14:00:00Z,90,False,13,0,0,0,3,0,3,0,252653,1,0,1,1,20.0,2,174780,208413,33633,45,True,0
Omar Alderete,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,535,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,4,0,0,0,0,0,3,0,35107,0,0,1,1,0.0,0,-8564,1476,10040,50,False,0
Archie Gray,MID,Spurs,1.8,0,0,0,0,0,0.0,0,522,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,21616,0,0,0,0,0.0,0,-1885,2161,4046,50,False,0
Noah Sadiki,MID,Sunderland,1.6,0,0,16,0,0,15.0,3,545,0.18,0.46,0.28,0.82,22,1,0,7.2,8.8,2026-09-05T14:00:00Z,73,False,4,0,0,0,3,0,3,0,29609,1,0,1,1,48.0,1,-3063,1887,4950,50,False,1
Chido Obi,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,441,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,125871,0,0,2,2,0.0,0,3280,19118,15838,45,False,0
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,217,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,2633,0,0,3,2,0.0,0,-173,933,1106,49,False,0
Luka Vušković,DEF,Brighton,6.4,0,2,27,0,8,1.8,10,504,0.01,0.20,0.19,2.49,23,1,1,9.8,56.2,2026-09-05T14:00:00Z,90,False,13,0,0,0,4,0,3,0,244648,1,2,1,1,40.0,12,-9735,22843,32578,50,True,0
Ben Davies,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,508,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,98874,0,0,0,0,0.0,0,-7462,4305,11767,40,False,0
Liam Millar,MID,Hull City,0.0,0,0,0,0,0,0.0,0,287,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,6931,0,0,0,0,0.0,0,140,2873,2733,50,True,0
Dominik Szoboszlai,MID,Liverpool,3.6,0,0,20,1,3,29.9,9,368,0.08,0.24,0.16,0.75,21,0,0,7.0,19.4,2026-09-04T19:00:00Z,90,False,12,0,0,0,6,0,3,0,4313411,1,0,2,0,21.0,3,-105407,281021,386428,70,False,0
George Hirst,FWD,Ipswich Town,0.0,0,0,0,0,0,0.0,0,317,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,11907,0,0,2,0,0.0,0,-4365,0,4365,50,True,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,414,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,9,0,0,0,0,0,3,0,8868,0,0,2,2,0.0,0,-342,634,976,40,False,0
Rayan Aït-Nouri,DEF,Man City,0.0,0,0,0,0,0,0.0,0,392,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,56252,0,0,0,1,0.0,0,-23051,2020,25071,54,True,0
Nico González Iglesias,MID,Newcastle,0.0,0,0,11,0,1,12.4,7,405,0.01,0.01,0.00,1.33,27,2,0,2.1,6.2,2026-09-05T11:30:00Z,76,False,3,0,0,0,6,0,3,0,26047,1,0,2,2,2.0,2,7163,10136,2973,55,True,0
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0,0.0,0,234,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2026-09-06T13:00:00Z,0,False,16,0,0,0,0,0,3,0,2692,0,0,2,2,0.0,0,-715,164,879,45,True,0
Raphael Borges Rodrigues,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,191,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,14534,0,0,0,1,0.0,0,-2425,1263,3688,45,False,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0,0.0,0,103,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,20,0,0,0,0,0,3,0,2280,0,0,1,1,0.0,0,-369,180,549,50,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0,0.0,0,27,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,6,0,0,0,0,0,3,0,26101,0,0,1,2,0.0,0,-8859,2250,11109,59,True,0
Reece James,DEF,Chelsea,0.4,0,0,9,0,3,15.0,3,142,0.05,0.12,0.07,2.05,29,2,0,4.1,12.6,2026-09-06T15:30:00Z,90,False,1,0,0,0,6,0,3,0,810910,1,0,1,2,13.0,1,-184123,27039,211162,55,False,0
Issa Diop,DEF,Ipswich Town,2.4,0,0,10,0,9,10.8,11,259,0.01,0.01,0.00,0.69,21,2,0,3.8,27.2,2026-09-04T19:00:00Z,90,False,14,0,0,0,2,0,3,0,1603991,1,2,2,0,0.0,3,-81636,43514,125150,40,True,0
Omar Marmoush,FWD,Spurs,1.6,0,0,6,1,0,2.4,0,401,0.01,0.18,0.17,0.88,28,0,0,1.0,0.0,2026-09-05T14:00:00Z,83,False,18,0,0,0,0,0,3,0,232425,1,0,0,0,10.0,2,64907,100495,35588,70,False,0
Marcus Bettinelli,GK,Man City,0.0,0,0,0,0,0,0.0,0,386,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,2867,0,0,0,1,0.0,0,-201,172,373,45,True,0
Tijjani Reijnders,MID,Man City,0.0,0,0,0,0,0,0.0,0,404,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,4425,0,0,0,1,0.0,0,-1696,0,1696,60,True,0
Jørgen Strand Larsen,FWD,Crystal Palace,2.4,0,0,4,0,1,0.8,4,222,0.00,0.00,0.00,1.54,24,0,0,0.3,2.4,2026-09-05T14:00:00Z,45,False,10,0,0,0,3,0,3,0,51335,0,0,3,2,0.0,1,-981,7524,8505,60,False,0
Merlin Röhl,MID,Everton,0.0,0,0,10,0,2,16.8,6,246,0.13,0.13,0.00,0.40,30,1,0,2.1,4.4,2026-09-06T13:00:00Z,74,False,16,0,0,0,4,0,3,0,5345,1,0,2,2,0.0,1,-587,580,1167,50,True,1
Noah Okafor,MID,Leeds,3.0,0,0,9,1,0,0.6,0,336,0.01,0.01,0.00,0.24,23,0,0,0.4,1.4,2026-09-05T14:00:00Z,61,False,5,0,0,0,0,0,3,0,32691,1,0,1,1,2.0,3,-8372,2519,10891,59,False,0
Anton Stach,MID,Leeds,4.4,0,0,7,0,2,16.5,6,335,0.10,0.42,0.32,2.19,23,1,0,5.1,15.4,2026-09-05T14:00:00Z,90,False,5,0,0,0,2,0,3,0,303711,1,2,1,1,19.0,2,12619,62176,49557,60,False,0
Tyler Bindon,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,479,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,15742,0,0,0,0,0.0,0,-2507,434,2941,40,True,0
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0,0.0,0,409,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,14465,0,0,0,1,0.0,0,-3281,694,3975,45,True,0
Sven Botman,DEF,Newcastle,3.0,0,0,3,0,8,0.9,9,447,0.16,0.16,0.00,1.37,27,2,0,3.1,26.0,2026-09-05T11:30:00Z,90,False,3,0,0,0,3,0,3,0,69972,1,1,2,2,4.0,1,8611,15452,6841,50,True,0
Jack Grealish,MID,Everton,1.2,0,0,8,0,0,12.3,1,238,0.13,0.15,0.02,0.31,30,1,0,2.8,6.0,2026-09-06T13:00:00Z,24,False,16,0,0,0,0,0,3,0,28839,0,1,2,2,10.0,1,3989,9521,5532,65,True,0
Mateus Fernandes,MID,Spurs,1.4,0,0,-1,0,0,0.4,0,525,0.00,0.00,0.00,0.04,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,7,False,18,0,0,0,0,0,3,0,123903,0,0,0,0,0.0,0,-38063,4942,43005,59,False,1
Tom Watson,MID,Brighton,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,139,0,0,1,1,0.0,0,-46,0,46,50,True,0
Luke Woolfenden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,180,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,15091,0,0,0,1,0.0,0,-2522,659,3181,40,False,0
Jaouen Hadjam,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,614,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,4150,0,0,1,1,0.0,0,1310,1795,485,45,True,0
Mike Penders,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,1,0,0,0,0,0,3,0,6809,0,0,1,2,0.0,0,-769,363,1132,45,False,0
Stefanos Tzimas,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,137,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,754,0,0,1,1,0.0,0,-130,80,210,55,True,0
Facundo Buonanotte,MID,Brighton,0.0,0,0,0,0,0,0.0,0,128,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,257,0,0,1,1,0.0,0,-94,0,94,50,True,0
Alexis Mac Allister,MID,Liverpool,1.2,0,0,14,1,3,12.8,11,372,0.02,0.10,0.08,0.60,21,0,0,4.7,16.6,2026-09-04T19:00:00Z,83,False,12,0,0,0,5,0,3,0,147584,1,3,2,0,18.0,2,-17436,10622,28058,55,False,1
Darnell Furlong,DEF,Ipswich Town,0.2,0,0,0,0,0,0.0,0,308,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,55806,0,0,2,0,0.0,0,-3936,612,4548,40,True,0
Sávio Moreira de Oliveira,MID,Spurs,1.6,0,0,15,1,0,17.3,0,403,0.27,0.29,0.02,0.49,28,0,0,3.9,6.2,2026-09-05T14:00:00Z,60,False,18,0,0,0,0,0,3,0,68277,1,0,0,0,15.0,3,-23670,15136,38806,65,False,0
Djed Spence,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,505,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,18,0,0,0,0,0,3,0,33138,0,0,0,0,0.0,0,-14294,0,14294,45,False,0
Lucas Herrington,DEF,Hull City,1.0,0,0,2,0,1,0.1,2,585,0.00,0.00,0.00,0.12,25,0,0,0.7,6.6,2026-09-05T16:30:00Z,19,False,2,0,0,0,1,0,3,0,64658,0,1,0,0,0.0,1,-1665,3434,5099,40,True,0
Alex Cairns,GK,Leeds,0.0,0,0,0,0,0,0.0,0,625,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,19774,0,0,1,1,0.0,0,8041,9425,1384,40,False,0
Tammy Abraham,FWD,Aston Villa,0.8,0,0,3,0,0,1.0,1,56,0.00,0.00,0.00,0.35,25,0,0,0.3,2.0,2026-09-05T16:30:00Z,5,False,11,0,0,0,0,0,3,0,14917,0,1,0,0,0.0,1,2174,4925,2751,55,False,0
Danny Welbeck,FWD,Chelsea,0.8,0,0,3,0,0,0.3,0,136,0.00,0.00,0.00,0.00,29,0,0,0.2,0.0,2026-09-06T15:30:00Z,3,False,1,0,0,0,0,0,3,0,84671,0,0,1,2,2.0,1,-16503,7873,24376,59,False,0
Nick Woltemade,FWD,Newcastle,0.0,0,0,0,0,0,0.0,0,463,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,103336,0,0,2,2,0.0,0,-49449,7327,56776,59,True,0
Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,6,0,0,0,0,0,3,0,662,0,0,1,2,0.0,0,-299,4,303,55,True,0
Adam Smith,DEF,Bournemouth,0.4,0,0,3,0,3,25.3,4,64,0.04,0.05,0.01,0.71,27,2,0,3.9,9.6,2026-09-05T11:30:00Z,90,False,17,0,0,0,6,0,3,0,13869,1,1,2,2,4.0,0,-461,1630,2091,45,False,1
Steven Benda,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,590,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,7389,0,0,0,0,0.0,0,79,950,871,45,True,0
Brian Brobbey,FWD,Sunderland,1.4,0,0,11,0,0,37.1,3,552,0.06,0.32,0.26,1.21,22,1,0,7.1,4.4,2026-09-05T14:00:00Z,90,False,4,0,0,0,3,0,3,0,912046,1,0,1,1,29.0,2,-321733,27284,349017,59,False,0
Lucas Estella Perri,GK,Leeds,0.0,0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,45033,0,0,1,1,0.0,0,-9253,204,9457,45,False,0
Will Hughes,MID,Crystal Palace,0.4,0,0,3,0,2,0.3,3,212,0.00,0.00,0.00,0.57,24,0,0,0.3,2.4,2026-09-05T14:00:00Z,16,False,10,0,0,0,1,0,3,0,969611,0,0,3,2,0.0,1,-96023,37588,133611,45,False,0
Victor Torp,MID,Coventry City,0.6,0,0,0,0,0,0.0,0,188,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,13303,0,0,0,1,0.0,0,-2872,100,2972,54,False,0
Rodrigo Muniz Carvalho,FWD,Fulham,0.6,0,0,5,0,0,10.1,0,271,0.00,0.38,0.38,0.00,24,0,0,4.0,3.2,2026-09-05T14:00:00Z,7,False,8,0,0,0,0,0,3,0,49384,0,0,3,2,27.0,1,-6919,4409,11328,55,True,0
Trey Nyoni,MID,Liverpool,0.4,0,0,3,0,0,0.1,0,375,0.00,0.00,0.00,0.15,21,0,0,0.0,0.2,2026-09-04T19:00:00Z,6,False,12,0,0,0,0,0,3,0,3899,0,0,2,0,0.0,1,-319,503,822,50,False,0
