name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Dan Bentley,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,623,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,66230,0,0,1,0,0.0,0,10344,13315,2971,40,False,0
Vakhtang Salia,FWD,Newcastle,1.0,0,0,0,0,0,0.0,0,664,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,0,0,0,1,2,0.0,0,0,0,0,45,True,0
Reinildo Mandava,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,28357,0,0,3,5,0.0,0,-9631,136,9767,45,False,0
Kaden Braithwaite,DEF,Man City,0.2,0,0,0,0,0,0.0,0,622,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,18924,0,0,3,5,0.0,0,-322,2303,2625,40,True,0
Harry Howell,MID,Brighton,0.0,0,0,0,0,0,0.0,0,132,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,3291,0,0,0,3,0.0,0,-395,0,395,45,True,0
Chris Wood,FWD,Nott'm Forest,0.8,0,0,4,0,0,0.0,0,490,0.00,0.00,0.00,0.04,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,17,False,7,0,0,0,0,0,5,0,100797,0,0,1,0,0.0,1,-9928,5666,15594,58,True,0
Zion Suzuki,GK,Aston Villa,3.2,0,0,17,0,3,0.0,0,597,0.00,0.00,0.00,1.56,48,2,0,0.0,0.0,2026-09-19T11:30:00Z,90,False,19,0,0,0,12,0,5,5,196011,1,0,3,2,0.0,2,-2224,16586,18810,50,False,0
Ousmane Diomande,DEF,Nott'm Forest,1.4,0,0,4,0,5,0.0,5,581,0.01,0.06,0.05,0.63,47,1,0,0.0,0.0,2026-09-19T16:30:00Z,72,False,7,0,0,0,7,0,5,0,59651,1,0,1,0,0.0,2,619,4010,3391,54,True,0
James McConnell,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,378,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,26448,0,0,1,0,0.0,0,98,2718,2620,44,False,0
Bukayo Saka,MID,Arsenal,5.8,0,0,14,0,0,0.0,2,12,0.55,0.89,0.34,1.00,42,3,0,0.0,0.0,2026-09-19T14:00:00Z,80,False,5,0,0,0,1,0,5,0,1461185,1,1,0,3,0.0,2,156317,221246,64929,95,False,0
Kiernan Dewsbury-Hall,MID,Everton,4.0,0,0,10,1,0,0.0,7,236,0.34,0.71,0.37,1.28,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,12,0,0,0,5,0,5,0,731679,1,2,0,1,0.0,3,156556,216116,59560,65,True,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,2.0,0,0,26,1,0,0.0,3,106,0.03,0.75,0.72,0.83,41,0,1,0.0,0.0,2026-09-18T19:00:00Z,90,False,6,0,0,0,2,0,5,0,958105,1,1,0,3,0.0,5,-189492,32439,221931,78,True,1
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0,0.0,0,266,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,16,0,0,0,0,0,5,0,305,0,0,1,1,0.0,0,-46,15,61,49,True,0
Conor Bradley,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,360,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,3,0,0,0,0,0,5,0,1005,0,0,1,0,0.0,0,-57,57,114,50,False,0
Oscar Bobb,MID,Fulham,2.6,0,0,6,1,1,0.0,6,264,0.09,0.31,0.22,1.12,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,70,False,16,0,0,0,3,0,5,0,30671,1,2,1,1,0.0,3,-1134,2742,3876,55,True,0
Ollie Watkins,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,55,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,19,0,0,0,0,0,5,0,284909,0,0,3,2,0.0,0,-35250,0,35250,78,False,0
Malick Yalcouyé,MID,Brighton,4.0,0,0,9,0,0,0.0,1,605,0.18,0.22,0.04,0.14,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,5,False,1,0,0,0,0,0,5,0,450411,0,1,0,3,0.0,1,87628,130693,43065,45,True,0
Omar Alderete,DEF,Sunderland,0.2,0,0,0,0,0,0.0,0,535,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,15,0,0,0,0,0,5,0,25847,0,0,3,5,0.0,0,-3936,280,4216,49,False,0
Archie Gray,MID,Spurs,1.8,0,0,14,0,1,0.0,5,522,0.01,0.15,0.14,1.12,48,3,0,0.0,0.0,2026-09-19T11:30:00Z,71,False,2,0,0,0,2,0,5,0,19727,0,2,3,2,0.0,2,-637,1629,2266,49,True,0
Noah Sadiki,MID,Sunderland,2.0,0,0,9,0,1,0.0,3,545,0.01,0.05,0.04,1.02,45,4,0,0.0,0.0,2026-09-20T13:00:00Z,67,False,15,0,0,0,2,0,5,0,24166,1,0,3,5,0.0,2,-2498,1171,3669,49,False,0
Chido Obi,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,441,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,111907,0,0,1,1,0.0,0,-16201,5061,21262,45,False,0
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,217,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,1249,0,0,0,0,0.0,0,-675,0,675,49,False,0
Luka Vušković,DEF,Brighton,6.4,0,0,27,1,10,0.0,12,504,0.00,0.00,0.00,1.63,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,1,0,0,0,4,0,5,0,332297,1,2,0,3,0.0,8,-7252,27688,34940,50,True,0
Ben Davies,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,508,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,88779,0,0,3,2,0.0,0,-5694,2044,7738,40,True,0
Liam Millar,MID,Hull City,0.0,0,0,0,0,0,0.0,0,287,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,17,0,0,0,0,0,5,0,3415,0,0,1,2,0.0,0,-1008,0,1008,50,False,0
Michael Mills,MID,Newcastle,1.1,0,0,0,0,0,0.0,0,665,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,0,0,0,1,2,0.0,0,0,0,0,45,True,0
Dominik Szoboszlai,MID,Liverpool,4.0,0,0,5,1,2,0.0,6,368,0.02,0.15,0.13,0.66,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,80,False,3,0,0,0,2,0,5,0,3685230,1,2,1,0,0.0,2,-405826,91695,497521,70,False,1
George Hirst,FWD,Ipswich Town,0.0,0,0,0,0,0,0.0,0,317,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,8627,0,0,0,1,0.0,0,-1398,0,1398,50,False,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,414,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2026-09-20T15:30:00Z,0,False,10,0,0,0,0,0,5,0,8762,0,0,1,1,0.0,0,-118,373,491,40,False,0
Rayan Aït-Nouri,DEF,Man City,0.0,0,0,0,0,0,0.0,0,392,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,45028,0,0,3,5,0.0,0,-4869,1361,6230,53,True,0
Nico González Iglesias,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,405,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,21094,0,0,1,2,0.0,0,-5729,1106,6835,55,True,0
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0,0.0,0,234,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,1666,0,0,0,1,0.0,0,-321,0,321,45,True,0
Raphael Borges Rodrigues,MID,Coventry City,0.0,0,0,0,0,0,0.0,0,191,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,9331,0,0,1,0,0.0,0,-1935,0,1935,45,False,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0,0.0,0,103,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,6,0,0,0,0,0,5,0,1428,0,0,0,3,0.0,0,-282,11,293,49,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0,0.0,0,27,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,16588,0,0,0,3,0.0,0,-2292,0,2292,59,False,0
Reece James,DEF,Chelsea,0.4,0,0,0,0,0,0.0,0,142,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,704792,0,0,0,3,0.0,0,-120634,18198,138832,54,False,0
Issa Diop,DEF,Ipswich Town,2.4,0,0,13,0,10,0.0,10,259,0.01,0.07,0.06,2.24,43,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,9,0,0,0,4,0,5,0,1423347,1,0,0,1,0.0,4,-93272,19674,112946,40,False,0
Omar Marmoush,FWD,Spurs,1.6,0,0,8,0,0,0.0,4,401,0.04,0.06,0.02,1.16,48,3,0,0.0,0.0,2026-09-19T11:30:00Z,90,False,2,0,0,0,3,0,5,0,240325,1,1,3,2,0.0,2,-10121,35220,45341,70,True,0
Marcus Bettinelli,GK,Man City,0.0,0,0,0,0,0,0.0,0,386,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,2873,0,0,3,5,0.0,0,-106,80,186,45,True,0
Tijjani Reijnders,MID,Man City,0.0,0,0,0,0,0,0.0,0,404,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,3723,0,0,3,5,0.0,0,-224,0,224,60,True,0
Jørgen Strand Larsen,FWD,Crystal Palace,2.8,0,0,10,1,3,0.0,3,222,0.17,0.21,0.04,1.26,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,81,False,13,0,0,0,0,0,5,0,69381,1,0,0,0,0.0,2,4053,15191,11138,60,False,0
Merlin Röhl,MID,Everton,0.0,0,0,0,0,0,0.0,0,246,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,12,0,0,0,0,0,5,0,4100,0,0,0,1,0.0,0,-971,285,1256,49,True,0
Noah Okafor,MID,Leeds,3.6,0,0,17,1,0,0.0,5,336,0.01,0.03,0.02,0.68,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,75,False,8,0,0,0,3,0,5,0,50221,1,2,0,0,0.0,3,14111,19172,5061,58,True,0
Anton Stach,MID,Leeds,5.4,0,0,13,1,6,0.0,13,335,0.08,0.13,0.05,1.06,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,8,0,0,0,5,0,5,0,291868,1,2,0,0,0.0,5,-8309,24102,32411,60,True,0
Tyler Bindon,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,479,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,12104,0,0,1,0,0.0,0,-1397,0,1397,40,True,0
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0,0.0,0,409,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,20,0,0,0,0,0,5,0,9744,0,0,3,5,0.0,0,-1698,0,1698,45,True,0
Sven Botman,DEF,Newcastle,3.0,0,0,12,0,17,0.0,18,447,0.00,0.05,0.05,1.59,46,1,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,11,0,0,0,1,0,5,0,76821,1,1,1,2,0.0,4,1958,8365,6407,50,True,0
Jack Grealish,MID,Everton,1.2,0,0,22,1,0,0.0,7,238,0.30,0.30,0.00,1.06,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,78,False,12,0,0,0,7,0,5,0,48806,1,0,0,1,0.0,3,4275,10313,6038,65,True,0
Mateus Fernandes,MID,Spurs,1.4,0,0,2,0,2,0.0,7,525,0.02,0.09,0.07,0.82,48,1,0,0.0,0.0,2026-09-19T11:30:00Z,45,False,2,0,0,0,4,0,5,0,89133,1,1,3,2,0.0,1,-11274,2671,13945,58,True,0
Tom Watson,MID,Brighton,0.0,0,0,0,0,0,0.0,0,133,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,112,0,0,0,3,0.0,0,-10,0,10,50,True,0
Luke Woolfenden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,180,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,12244,0,0,1,0,0.0,0,-1023,255,1278,40,False,0
Jaouen Hadjam,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,614,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,4264,0,0,0,3,0.0,0,-93,513,606,45,True,0
Mike Penders,GK,Chelsea,0.0,0,0,0,0,0,0.0,0,560,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2026-09-18T19:00:00Z,0,False,4,0,0,0,0,0,5,0,7232,0,0,0,3,0.0,0,76,696,620,44,False,0
Stefanos Tzimas,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,137,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,710,0,0,0,3,0.0,0,-21,63,84,54,True,0
Facundo Buonanotte,MID,Brighton,0.0,0,0,0,0,0,0.0,0,128,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,1,0,0,0,0,0,5,0,206,0,0,0,3,0.0,0,-17,0,17,50,True,0
Alexis Mac Allister,MID,Liverpool,2.2,0,0,19,1,4,0.0,13,372,0.05,0.05,0.00,0.79,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,3,0,0,0,7,0,5,0,141772,1,2,1,0,0.0,5,-7900,11435,19335,54,False,0
Darnell Furlong,DEF,Ipswich Town,0.2,0,0,0,0,0,0.0,0,308,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,9,0,0,0,0,0,5,0,80113,0,0,0,1,0.0,0,7228,11325,4097,39,False,0
Sávio Moreira de Oliveira,MID,Spurs,1.6,0,0,29,0,2,0.0,5,403,0.17,0.46,0.29,1.16,48,3,0,0.0,0.0,2026-09-19T11:30:00Z,90,False,2,0,0,0,3,0,5,0,74946,1,0,3,2,0.0,2,-481,12804,13285,65,True,0
Djed Spence,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,505,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2026-09-19T11:30:00Z,0,False,2,0,0,0,0,0,5,0,25713,0,0,3,2,0.0,0,-2653,0,2653,45,True,0
Lucas Herrington,DEF,Hull City,1.0,0,0,11,0,7,0.0,8,585,0.03,0.05,0.02,1.44,46,2,0,0.0,0.0,2026-09-19T14:00:00Z,90,False,17,0,0,0,5,0,5,0,63742,1,1,1,2,0.0,1,-136,3458,3594,40,False,0
Alex Cairns,GK,Leeds,0.0,0,0,0,0,0,0.0,0,625,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,23234,0,0,0,0,0.0,0,2006,3467,1461,40,True,0
Tammy Abraham,FWD,Aston Villa,0.8,0,0,3,0,0,0.0,0,56,0.00,0.00,0.00,0.43,48,1,0,0.0,0.0,2026-09-19T11:30:00Z,2,False,19,0,0,0,0,0,5,0,19806,0,0,3,2,0.0,1,1415,4340,2925,55,False,0
Danny Welbeck,FWD,Chelsea,0.8,0,0,8,0,1,0.0,4,136,0.08,0.08,0.00,1.45,41,1,0,0.0,0.0,2026-09-18T19:00:00Z,70,False,4,0,0,0,2,0,5,0,114052,1,1,0,3,0.0,2,20936,34909,13973,59,False,0
Nick Woltemade,FWD,Newcastle,0.0,0,0,0,0,0,0.0,0,463,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,11,0,0,0,0,0,5,0,55762,0,0,1,2,0.0,0,-11535,0,11535,59,True,0
Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,24,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2026-09-19T14:00:00Z,0,False,5,0,0,0,0,0,5,0,500,0,0,0,3,0.0,0,-66,0,66,55,False,0
Adam Smith,DEF,Bournemouth,0.8,0,0,3,0,0,0.0,0,64,0.02,0.02,0.00,1.40,49,1,0,0.0,0.0,2026-09-20T13:00:00Z,74,False,14,0,0,0,2,0,5,0,13093,1,0,1,0,0.0,2,-1163,818,1981,45,True,0
Steven Benda,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,590,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,7,0,0,0,0,0,5,0,7565,0,0,1,0,0.0,0,-141,422,563,45,True,0
Brian Brobbey,FWD,Sunderland,4.8,0,3,92,0,0,0.0,0,552,0.04,2.39,2.35,2.82,45,5,3,0.0,0.0,2026-09-20T13:00:00Z,90,False,15,0,0,0,0,0,5,0,577036,1,0,3,5,0.0,17,-145137,12010,157147,58,False,0
Lucas Estella Perri,GK,Leeds,0.0,0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,8,0,0,0,0,0,5,0,35299,0,0,0,0,0.0,0,-3459,0,3459,45,True,0
Will Hughes,MID,Crystal Palace,0.4,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2026-09-20T13:00:00Z,0,False,13,0,0,0,0,0,5,0,838201,0,0,0,0,0.0,0,-71924,29011,100935,44,False,0
Victor Torp,MID,Coventry City,0.5,0,0,0,0,0,0.0,0,188,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2026-09-19T16:30:00Z,0,False,18,0,0,0,0,0,5,0,10920,0,0,1,0,0.0,0,-1090,52,1142,54,False,0
Rodrigo Muniz Carvalho,FWD,Fulham,0.6,0,0,-1,0,1,0.0,1,271,0.00,0.00,0.00,0.36,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,10,False,16,0,0,0,0,0,5,0,44522,0,0,1,1,0.0,0,-2843,3484,6327,54,True,1
Trey Nyoni,MID,Liverpool,0.6,0,0,3,0,5,0.0,5,375,0.00,0.00,0.00,0.14,49,0,0,0.0,0.0,2026-09-20T13:00:00Z,19,False,3,0,0,0,0,0,5,0,4129,0,0,1,0,0.0,1,-350,188,538,49,False,0
